repository,path,role,audience,subject,owner,authority_target,review_state,disposition
agon-extender,examples/network-hello/README.md,maintained documentation,human and agent,examples/network-hello,agon-extender,examples/network-hello/README.md,pending,review body; retain until adjudicated
agon-extender,examples/network-hello/requirements-speech.txt,maintained documentation,human and agent,examples/network-hello,agon-extender,examples/network-hello/requirements-speech.txt,pending,review body; retain until adjudicated
agon-extender,examples/remote-keyboard/README.md,maintained documentation,human and agent,examples/remote-keyboard,agon-extender,examples/remote-keyboard/README.md,pending,review body; retain until adjudicated
agon-extender,examples/road-matrix-probe/README.md,maintained documentation,human and agent,examples/road-matrix-probe,agon-extender,examples/road-matrix-probe/README.md,pending,review body; retain until adjudicated
agon-extender,examples/video-marker/README.md,maintained documentation,human and agent,examples/video-marker,agon-extender,examples/video-marker/README.md,pending,review body; retain until adjudicated
agon-extender,hardware/README.md,maintained documentation,human and agent,hardware,agon-extender,hardware/README.md,reviewed,B14: current architecture/applicability reviewed; frozen evidence and open design boundaries retained
agon-extender,hardware/assemblies/README.md,maintained documentation,human and agent,hardware/assemblies,agon-extender,hardware/assemblies/README.md,pending,review body; retain until adjudicated
agon-extender,hardware/assemblies/light2-extender-solderless-assembly-r01/README.md,maintained documentation,human and agent,hardware/assemblies/light2-extender-solderless-assembly-r01,agon-extender,hardware/assemblies/light2-extender-solderless-assembly-r01/README.md,pending,review body; retain until adjudicated
agon-extender,hardware/assemblies/light2-extender-solderless-assembly-r02/README.md,maintained documentation,human and agent,hardware/assemblies/light2-extender-solderless-assembly-r02,agon-extender,hardware/assemblies/light2-extender-solderless-assembly-r02/README.md,pending,review body; retain until adjudicated
agon-extender,hardware/designs/light2-harness-r01/README.md,maintained documentation,human and agent,hardware/designs/light2-harness-r01,agon-extender,hardware/designs/light2-harness-r01/README.md,pending,review body; retain until adjudicated
agon-extender,hardware/designs/light2-harness-r01/legacy-evidence/carrier-breakout-design.md,maintained documentation,human and agent,hardware/designs/light2-harness-r01/legacy-evidence,agon-extender,hardware/designs/light2-harness-r01/legacy-evidence/carrier-breakout-design.md,pending,review body; retain until adjudicated
agon-extender,hardware/designs/light2-harness-r01/legacy-evidence/carrier-breakout-layout.svg,reference or diagram,human and agent,hardware/designs/light2-harness-r01/legacy-evidence,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r01/legacy-evidence/esp32-p4-devkit-rev-d1-pinout.md,maintained documentation,human and agent,hardware/designs/light2-harness-r01/legacy-evidence,agon-extender,hardware/designs/light2-harness-r01/legacy-evidence/esp32-p4-devkit-rev-d1-pinout.md,pending,review body; retain until adjudicated
agon-extender,hardware/designs/light2-harness-r01/legacy-evidence/prx-06-results.md,maintained documentation,human and agent,hardware/designs/light2-harness-r01/legacy-evidence,agon-extender,hardware/designs/light2-harness-r01/legacy-evidence/prx-06-results.md,pending,review body; retain until adjudicated
agon-extender,hardware/designs/light2-harness-r01/legacy-evidence/rev-02-results.md,maintained documentation,human and agent,hardware/designs/light2-harness-r01/legacy-evidence,agon-extender,hardware/designs/light2-harness-r01/legacy-evidence/rev-02-results.md,pending,review body; retain until adjudicated
agon-extender,hardware/designs/light2-harness-r01/legacy-evidence/reverse-uart-driver.md,maintained documentation,human and agent,hardware/designs/light2-harness-r01/legacy-evidence,agon-extender,hardware/designs/light2-harness-r01/legacy-evidence/reverse-uart-driver.md,pending,review body; retain until adjudicated
agon-extender,hardware/designs/light2-harness-r01/legacy-evidence/u1-power-and-ground.svg,reference or diagram,human and agent,hardware/designs/light2-harness-r01/legacy-evidence,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r01/legacy-evidence/wiring-diagram.svg,reference or diagram,human and agent,hardware/designs/light2-harness-r01/legacy-evidence,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/BOM.md,maintained documentation,human and agent,hardware/designs/light2-harness-r02,agon-extender,hardware/designs/light2-harness-r02/BOM.md,pending,review body; retain until adjudicated
agon-extender,hardware/designs/light2-harness-r02/README.md,maintained documentation,human and agent,hardware/designs/light2-harness-r02,agon-extender,hardware/designs/light2-harness-r02/README.md,pending,review body; retain until adjudicated
agon-extender,hardware/designs/light2-harness-r02/schematic.kicad_sch,reference or diagram,human and agent,hardware/designs/light2-harness-r02,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/schematic.svg,reference or diagram,human and agent,hardware/designs/light2-harness-r02,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/README.md,maintained documentation,human and agent,hardware/designs/light2-harness-r02/signal-views,agon-extender,hardware/designs/light2-harness-r02/signal-views/README.md,pending,review body; retain until adjudicated
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/01_schematic_power-domains.kicad_sch,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/01_schematic_power-domains.svg,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/02_schematic_startup-and-fail-safe-bias-network.kicad_sch,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/02_schematic_startup-and-fail-safe-bias-network.svg,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/03_schematic_uart-forward-enable.kicad_sch,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/03_schematic_uart-forward-enable.svg,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/04_schematic_d0-uart-rx-lane.kicad_sch,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/04_schematic_d0-uart-rx-lane.svg,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/05_schematic_d2-uart-cts-lane.kicad_sch,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/05_schematic_d2-uart-cts-lane.svg,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/06_schematic_uart-return-enable.kicad_sch,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/06_schematic_uart-return-enable.svg,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/07_schematic_d1-uart-tx-lane.kicad_sch,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/07_schematic_d1-uart-tx-lane.svg,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/08_schematic_d3-uart-rts-lane.kicad_sch,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
agon-extender,hardware/designs/light2-harness-r02/signal-views/generated/08_schematic_d3-uart-rts-lane.svg,reference or diagram,human and agent,hardware/designs/light2-harness-r02/signal-views/generated,agon-extender,retain source/provenance,metadata-only,retain; verify provenance/current applicability through owning guide
